2
34 34
0.056427 -0.337096 0.512626 0.492424 1.000000
0.168338 -0.336150 0.537879 0.492424 1.000000
0.277081 -0.332682 0.563131 0.492424 1.000000
0.380533 -0.327323 0.588384 0.492424 1.000000
0.476891 -0.321113 0.613636 0.492424 1.000000
0.564738 -0.315375 0.638889 0.492424 1.000000
0.643020 -0.311620 0.664141 0.492424 1.000000
0.710961 -0.311489 0.689394 0.492424 1.000000
0.767951 -0.316745 0.714646 0.492424 1.000000
0.813396 -0.329317 0.739899 0.492424 1.000000
0.846556 -0.351353 0.765152 0.492424 1.000000
0.866335 -0.385292 0.790404 0.492424 1.000000
0.871003 -0.433897 0.815657 0.492424 1.000000
0.857818 -0.500163 0.840909 0.492424 1.000000
0.822522 -0.586881 0.866162 0.492424 1.000000
0.758789 -0.695424 0.891414 0.492424 1.000000
0.658064 -0.822994 0.916667 0.492424 1.000000
-0.628451 -0.846513 0.083333 0.484848 1.000000
-0.728523 -0.724827 0.108586 0.484848 1.000000
-0.792939 -0.619161 0.133838 0.484848 1.000000
-0.829335 -0.533143 0.159091 0.484848 1.000000
-0.843640 -0.466190 0.184343 0.484848 1.000000
-0.840004 -0.416069 0.209596 0.484848 1.000000
-0.821191 -0.380142 0.234848 0.484848 1.000000
-0.789015 -0.355870 0.260101 0.484848 1.000000
-0.744684 -0.340968 0.285354 0.484848 1.000000
-0.689057 -0.333414 0.310606 0.484848 1.000000
-0.622839 -0.331421 0.335859 0.484848 1.000000
-0.546740 -0.333393 0.361111 0.484848 1.000000
-0.461585 -0.337907 0.386364 0.484848 1.000000
-0.368405 -0.343704 0.411616 0.484848 1.000000
-0.268482 -0.349684 0.436869 0.484848 1.000000
-0.163370 -0.354914 0.462121 0.484848 1.000000
-0.054881 -0.358624 0.487374 0.484848 1.000000
0.054947 -0.360258 0.512626 0.484848 1.000000
0.163930 -0.359561 0.537879 0.484848 1.000000
0.269876 -0.356688 0.563131 0.484848 1.000000
0.370744 -0.352234 0.588384 0.484848 1.000000
0.464783 -0.347176 0.613636 0.484848 1.000000
0.550587 -0.342777 0.638889 0.484848 1.000000
0.627079 -0.340486 0.664141 0.484848 1.000000
0.693436 -0.341890 0.689394 0.484848 1.000000
0.748982 -0.348707 0.714646 0.484848 1.000000
0.793052 -0.362807 0.739899 0.484848 1.000000
0.824832 -0.386262 0.765152 0.484848 1.000000
0.843156 -0.421383 0.790404 0.484848 1.000000
0.846248 -0.470722 0.815657 0.484848 1.000000
0.831378 -0.536919 0.840909 0.484848 1.000000
0.794431 -0.622207 0.866162 0.484848 1.000000
0.729512 -0.727168 0.891414 0.484848 1.000000
0.629020 -0.848188 0.916667 0.484848 1.000000
-0.600115 -0.869191 0.083333 0.477273 1.000000
-0.699528 -0.754094 0.108586 0.477273 1.000000
-0.764811 -0.652299 0.133838 0.477273 1.000000
-0.802672 -0.568064 0.159091 0.477273 1.000000
-0.818583 -0.501506 0.184343 0.477273 1.000000
-0.816515 -0.450925 0.209596 0.477273 1.000000
-0.799198 -0.414038 0.234848 0.477273 1.000000
-0.768474 -0.388533 0.260101 0.477273 1.000000
-0.725603 -0.372262 0.285354 0.477273 1.000000
-0.671508 -0.363296 0.310606 0.477273 1.000000
-0.606957 -0.359908 0.335859 0.477273 1.000000
-0.532710 -0.360554 0.361111 0.477273 1.000000
-0.449629 -0.363852 0.386364 0.477273 1.000000
-0.358760 -0.368584 0.411616 0.477273 1.000000
-0.261379 -0.373688 0.436869 0.477273 1.000000
-0.159008 -0.378264 0.462121 0.477273 1.000000
-0.053406 -0.381583 0.487374 0.477273 1.000000
0.053465 -0.383126 0.512626 0.477273 1.000000
0.159516 -0.382667 0.537879 0.477273 1.000000
0.262649 -0.380360 0.563131 0.477273 1.000000
0.360905 -0.376767 0.588384 0.477273 1.000000
0.452583 -0.372812 0.613636 0.477273 1.000000
0.536288 -0.369691 0.638889 0.477273 1.000000
0.610924 -0.368796 0.664141 0.477273 1.000000
0.675627 -0.371658 0.689394 0.477273 1.000000
0.729663 -0.379940 0.714646 0.477273 1.000000
0.772302 -0.395449 0.739899 0.477273 1.000000
0.802662 -0.420167 0.765152 0.477273 1.000000
0.819522 -0.456267 0.790404 0.477273 1.000000
0.821076 -0.506079 0.815657 0.477273 1.000000
0.804629 -0.571889 0.840909 0.477273 1.000000
0.766245 -0.655398 0.866162 0.477273 1.000000
0.700484 -0.756492 0.891414 0.477273 1.000000
0.600671 -0.870922 0.916667 0.477273 1.000000
-0.572472 -0.889590 0.083333 0.469697 1.000000
-0.670819 -0.781062 0.108586 0.469697 1.000000
-0.736636 -0.683369 0.133838 0.469697 1.000000
-0.775742 -0.601229 0.159091 0.469697 1.000000
-0.793139 -0.535366 0.184343 0.469697 1.000000
-0.792592 -0.484579 0.209596 0.469697 1.000000
-0.776770 -0.446937 0.234848 0.469697 1.000000
-0.747526 -0.420356 0.260101 0.469697 1.000000
-0.706165 -0.402841 0.285354 0.469697 1.000000
-0.653663 -0.392560 0.310606 0.469697 1.000000
-0.590841 -0.387855 0.335859 0.469697 1.000000
-0.518507 -0.387238 0.361111 0.469697 1.000000
-0.437553 -0.389374 0.386364 0.469697 1.000000
-0.349040 -0.393084 0.411616 0.469697 1.000000
-0.254234 -0.397345 0.436869 0.469697 1.000000
-0.154627 -0.401294 0.462121 0.469697 1.000000
-0.051926 -0.404238 0.487374 0.469697 1.000000
0.051980 -0.405694 0.512626 0.469697 1.000000
0.155087 -0.405462 0.537879 0.469697 1.000000
0.255389 -0.403694 0.563131 0.469697 1.000000
0.351004 -0.400922 0.588384 0.469697 1.000000
0.440275 -0.398017 0.613636 0.469697 1.000000
0.521825 -0.396116 0.638889 0.469697 1.000000
0.594542 -0.396549 0.664141 0.469697 1.000000
0.657526 -0.400790 0.689394 0.469697 1.000000
0.709990 -0.410439 0.714646 0.469697 1.000000
0.751146 -0.427234 0.739899 0.469697 1.000000
0.780055 -0.453057 0.765152 0.469697 1.000000
0.795451 -0.489934 0.790404 0.469697 1.000000
0.795516 -0.539966 0.815657 0.469697 1.000000
0.777613 -0.605091 0.840909 0.469697 1.000000
0.738010 -0.686510 0.866162 0.469697 1.000000
0.671740 -0.783508 0.891414 0.469697 1.000000
0.573012 -0.891372 0.916667 0.469697 1.000000
-0.545514 -0.907873 0.083333 0.462121 1.000000
-0.642424 -0.805840 0.108586 0.462121 1.000000
-0.708453 -0.712425 0.133838 0.462121 1.000000
-0.748583 -0.632656 0.159091 0.462121 1.000000
-0.767337 -0.567769 0.184343 0.462121 1.000000
-0.768252 -0.517021 0.209596 0.462121 1.000000
-0.753916 -0.478825 0.234848 0.462121 1.000000
-0.726177 -0.451329 0.260101 0.462121 1.000000
-0.686369 -0.432695 0.285354 0.462121 1.000000
-0.635514 -0.421198 0.310606 0.462121 1.000000
-0.574482 -0.415258 0.335859 0.462121 1.000000
-0.504118 -0.413442 0.361111 0.462121 1.000000
-0.425346 -0.414469 0.386364 0.462121 1.000000
-0.339233 -0.417201 0.411616 0.462121 1.000000
-0.247037 -0.420654 0.436869 0.462121 1.000000
-0.150220 -0.424001 0.462121 0.462121 1.000000
-0.050438 -0.426586 0.487374 0.462121 1.000000
0.050487 -0.427959 0.512626 0.462121 1.000000
0.150635 -0.427942 0.537879 0.462121 1.000000
0.248086 -0.426686 0.563131 0.462121 1.000000
0.341026 -0.424694 0.588384 0.462121 1.000000
0.427848 -0.422789 0.613636 0.462121 1.000000
0.507188 -0.422049 0.638889 0.462121 1.000000
0.577925 -0.423740 0.664141 0.462121 1.000000
0.639127 -0.429277 0.689394 0.462121 1.000000
0.689961 -0.440194 0.714646 0.462121 1.000000
0.729589 -0.458149 0.739899 0.462121 1.000000
0.757023 -0.484919 0.765152 0.462121 1.000000
0.770963 -0.522375 0.790404 0.462121 1.000000
0.769596 -0.572383 0.815657 0.462121 1.000000
0.750366 -0.636543 0.840909 0.462121 1.000000
0.709767 -0.715601 0.866162 0.462121 1.000000
0.643308 -0.808325 0.891414 0.462121 1.000000
0.546035 -0.909697 0.916667 0.462121 1.000000
-0.519227 -0.924183 0.083333 0.454545 1.000000
-0.614367 -0.828533 0.108586 0.454545 1.000000
-0.680300 -0.739526 0.133838 0.454545 1.000000
-0.721231 -0.662367 0.159091 0.454545 1.000000
-0.741205 -0.598714 0.184343 0.454545 1.000000
-0.743515 -0.548242 0.209596 0.454545 1.000000
-0.730647 -0.509689 0.234848 0.454545 1.000000
-0.704428 -0.481439 0.260101 0.454545 1.000000
-0.666212 -0.461814 0.285354 0.454545 1.000000
-0.617056 -0.449203 0.310606 0.454545 1.000000
-0.557869 -0.442108 0.335859 0.454545 1.000000
-0.489534 -0.439162 0.361111 0.454545 1.000000
-0.412994 -0.439133 0.386364 0.454545 1.000000
-0.329327 -0.440931 0.411616 0.454545 1.000000
-0.239779 -0.443610 0.436869 0.454545 1.000000
-0.145781 -0.446381 0.462121 0.454545 1.000000
-0.048941 -0.448622 0.487374 0.454545 1.000000
0.048985 -0.449915 0.512626 0.454545 1.000000
0.146156 -0.450103 0.537879 0.454545 1.000000
0.240730 -0.449333 0.563131 0.454545 1.000000
0.330962 -0.448083 0.588384 0.454545 1.000000
0.415288 -0.447127 0.613636 0.454545 1.000000
0.492365 -0.447485 0.638889 0.454545 1.000000
0.561063 -0.450364 0.664141 0.454545 1.000000
0.620423 -0.457112 0.689394 0.454545 1.000000
0.669576 -0.469195 0.714646 0.454545 1.000000
0.707635 -0.488183 0.739899 0.454545 1.000000
0.733576 -0.515741 0.765152 0.454545 1.000000
0.746077 -0.553578 0.790404 0.454545 1.000000
0.743345 -0.603329 0.815657 0.454545 1.000000
0.722924 -0.666268 0.840909 0.454545 1.000000
0.681551 -0.742726 0.866162 0.454545 1.000000
0.615212 -0.831048 0.891414 0.454545 1.000000
0.519729 -0.926043 0.916667 0.454545 1.000000
-0.493597 -0.938655 0.083333 0.446970 1.000000
-0.586665 -0.849239 0.108586 0.446970 1.000000
-0.652210 -0.764729 0.133838 0.446970 1.000000
-0.693720 -0.690384 0.159091 0.446970 1.000000
-0.714771 -0.628203 0.184343 0.446970 1.000000
-0.718399 -0.578232 0.209596 0.446970 1.000000
-0.706975 -0.539517 0.234848 0.446970 1.000000
-0.682286 -0.510672 0.260101 0.446970 1.000000
-0.645694 -0.490185 0.285354 0.446970 1.000000
-0.598283 -0.476565 0.310606 0.446970 1.000000
-0.540996 -0.468399 0.335859 0.446970 1.000000
-0.474743 -0.464390 0.361111 0.446970 1.000000
-0.400489 -0.463362 0.386364 0.446970 1.000000
-0.319314 -0.464269 0.411616 0.446970 1.000000
-0.232453 -0.466210 0.436869 0.446970 1.000000
-0.141306 -0.468429 0.462121 0.446970 1.000000
-0.047433 -0.470341 0.487374 0.446970 1.000000
0.047472 -0.471559 0.512626 0.446970 1.000000
0.141643 -0.471940 0.537879 0.446970 1.000000
0.233312 -0.471631 0.563131 0.446970 1.000000
0.320800 -0.471083 0.588384 0.446970 1.000000
0.402586 -0.471025 0.613636 0.446970 1.000000
0.477346 -0.472421 0.638889 0.446970 1.000000
0.543949 -0.476415 0.664141 0.446970 1.000000
0.601412 -0.484288 0.689394 0.446970 1.000000
0.648833 -0.497430 0.714646 0.446970 1.000000
0.685290 -0.517323 0.739899 0.446970 1.000000
0.709727 -0.545510 0.765152 0.446970 1.000000
0.720814 -0.583536 0.790404 0.446970 1.000000
0.716792 -0.632806 0.815657 0.446970 1.000000
0.695322 -0.694288 0.840909 0.446970 1.000000
0.653397 -0.767942 0.866162 0.446970 1.000000
0.587470 -0.851777 0.891414 0.446970 1.000000
0.494078 -0.940542 0.916667 0.446970 1.000000
-0.468608 -0.951409 0.083333 0.439394 1.000000
-0.559334 -0.868056 0.108586 0.439394 1.000000
-0.624213 -0.788089 0.133838 0.439394 1.000000
-0.666082 -0.716731 0.159091 0.439394 1.000000
-0.688063 -0.656239 0.184343 0.439394 1.000000
-0.692927 -0.606982 0.209596 0.439394 1.000000
-0.682911 -0.568294 0.234848 0.439394 1.000000
-0.659755 -0.539013 0.260101 0.439394 1.000000
-0.624814 -0.517796 0.285354 0.439394 1.000000
-0.579191 -0.503272 0.310606 0.439394 1.000000
-0.523854 -0.494123 0.335859 0.439394 1.000000
-0.459738 -0.489121 0.361111 0.439394 1.000000
-0.387820 -0.487149 0.386364 0.439394 1.000000
-0.309185 -0.487212 0.411616 0.439394 1.000000
-0.225050 -0.488449 0.436869 0.439394 1.000000
-0.136788 -0.490143 0.462121 0.439394 1.000000
-0.045912 -0.491742 0.487374 0.439394 1.000000
0.045947 -0.492886 0.512626 0.439394 1.000000
0.137092 -0.493450 0.537879 0.439394 1.000000
0.225826 -0.493576 0.563131 0.439394 1.000000
0.310531 -0.493691 0.588384 0.439394 1.000000
0.389732 -0.494480 0.613636 0.439394 1.000000
0.462124 -0.496852 0.638889 0.439394 1.000000
0.526576 -0.501886 0.664141 0.439394 1.000000
0.582089 -0.510794 0.689394 0.439394 1.000000
0.627734 -0.524889 0.714646 0.439394 1.000000
0.662559 -0.545555 0.739899 0.439394 1.000000
0.685488 -0.574212 0.765152 0.439394 1.000000
0.695193 -0.612239 0.790404 0.439394 1.000000
0.689964 -0.660817 0.815657 0.439394 1.000000
0.667593 -0.720626 0.840909 0.439394 1.000000
0.625336 -0.791306 0.866162 0.439394 1.000000
0.560098 -0.870607 0.891414 0.439394 1.000000
0.469065 -0.953316 0.916667 0.439394 1.000000
-0.444241 -0.962556 0.083333 0.431818 1.000000
-0.532385 -0.885072 0.108586 0.431818 1.000000
-0.596338 -0.809663 0.133838 0.431818 1.000000
-0.638349 -0.741435 0.159091 0.431818 1.000000
-0.661107 -0.682826 0.184343 0.431818 1.000000
-0.667116 -0.634485 0.209596 0.431818 1.000000
-0.658469 -0.596007 0.234848 0.431818 1.000000
-0.636842 -0.566450 0.260101 0.431818 1.000000
-0.603575 -0.544634 0.285354 0.431818 1.000000
-0.559778 -0.529315 0.310606 0.431818 1.000000
-0.506439 -0.519270 0.335859 0.431818 1.000000
-0.444509 -0.513348 0.361111 0.431818 1.000000
-0.374979 -0.510491 0.386364 0.431818 1.000000
-0.298930 -0.509755 0.411616 0.431818 1.000000
-0.217565 -0.510324 0.436869 0.431818 1.000000
-0.132225 -0.511518 0.462121 0.431818 1.000000
-0.044376 -0.512819 0.487374 0.431818 1.000000
0.044408 -0.513893 0.512626 0.431818 1.000000
0.132497 -0.514628 0.537879 0.431818 1.000000
0.218263 -0.515165 0.563131 0.431818 1.000000
0.300147 -0.515903 0.588384 0.431818 1.000000
0.376716 -0.517487 0.613636 0.431818 1.000000
0.446690 -0.520770 0.638889 0.431818 1.000000
0.508938 -0.526768 0.664141 0.431818 1.000000
0.562452 -0.536620 0.689394 0.431818 1.000000
0.606280 -0.551557 0.714646 0.431818 1.000000
0.639450 -0.572864 0.739899 0.431818 1.000000
0.660873 -0.601834 0.765152 0.431818 1.000000
0.669236 -0.639679 0.790404 0.431818 1.000000
0.662890 -0.687365 0.815657 0.431818 1.000000
0.639769 -0.745309 0.840909 0.431818 1.000000
0.597396 -0.812874 0.866162 0.431818 1.000000
0.533106 -0.887627 0.891414 0.431818 1.000000
0.444675 -0.964475 0.916667 0.431818 1.000000
-0.420477 -0.972197 0.083333 0.424242 1.000000
-0.505826 -0.900373 0.108586 0.424242 1.000000
-0.568608 -0.829507 0.133838 0.424242 1.000000
-0.610549 -0.764520 0.159091 0.424242 1.000000
-0.633931 -0.707970 0.184343 0.424242 1.000000
-0.640989 -0.660732 0.209596 0.424242 1.000000
-0.633663 -0.622643 0.234848 0.424242 1.000000
-0.613554 -0.592966 0.260101 0.424242 1.000000
-0.581977 -0.570684 0.285354 0.424242 1.000000
-0.540041 -0.554680 0.310606 0.424242 1.000000
-0.488744 -0.543831 0.335859 0.424242 1.000000
-0.429052 -0.537062 0.361111 0.424242 1.000000
-0.361959 -0.533380 0.386364 0.424242 1.000000
-0.288544 -0.531894 0.411616 0.424242 1.000000
-0.209992 -0.531831 0.436869 0.424242 1.000000
-0.127611 -0.532552 0.462121 0.424242 1.000000
-0.042824 -0.533569 0.487374 0.424242 1.000000
0.042853 -0.534576 0.512626 0.424242 1.000000
0.127854 -0.535472 0.537879 0.424242 1.000000
0.210617 -0.536393 0.563131 0.424242 1.000000
0.289640 -0.537715 0.588384 0.424242 1.000000
0.363532 -0.540042 0.613636 0.424242 1.000000
0.431036 -0.544170 0.638889 0.424242 1.000000
0.491031 -0.551052 0.664141 0.424242 1.000000
0.542498 -0.561755 0.689394 0.424242 1.000000
0.584473 -0.577422 0.714646 0.424242 1.000000
0.615970 -0.599237 0.739899 0.424242 1.000000
0.635897 -0.628363 0.765152 0.424242 1.000000
0.642964 -0.665850 0.790404 0.424242 1.000000
0.635597 -0.712456 0.815657 0.424242 1.000000
0.611879 -0.768362 0.840909 0.424242 1.000000
0.569601 -0.832701 0.866162 0.424242 1.000000
0.506505 -0.902924 0.891414 0.424242 1.000000
0.420887 -0.974120 0.916667 0.424242 1.000000
-0.397297 -0.980422 0.083333 0.416667 1.000000
-0.479663 -0.914039 0.108586 0.416667 1.000000
-0.541047 -0.847675 0.133838 0.416667 1.000000
-0.582712 -0.786015 0.159091 0.416667 1.000000
-0.606562 -0.731676 0.184343 0.416667 1.000000
-0.614566 -0.685718 0.209596 0.416667 1.000000
-0.608506 -0.648190 0.234848 0.416667 1.000000
-0.589900 -0.618546 0.260101 0.416667 1.000000
-0.560023 -0.595932 0.285354 0.416667 1.000000
-0.519977 -0.579355 0.310606 0.416667 1.000000
-0.470765 -0.567794 0.335859 0.416667 1.000000
-0.413357 -0.560255 0.361111 0.416667 1.000000
-0.348752 -0.555810 0.386364 0.416667 1.000000
-0.278018 -0.553623 0.411616 0.416667 1.000000
-0.202323 -0.552967 0.436869 0.416667 1.000000
-0.122943 -0.553241 0.462121 0.416667 1.000000
-0.041255 -0.553991 0.487374 0.416667 1.000000
0.041280 -0.554932 0.512626 0.416667 1.000000
0.123159 -0.555978 0.537879 0.416667 1.000000
0.202882 -0.557257 0.563131 0.416667 1.000000
0.279002 -0.559123 0.588384 0.416667 1.000000
0.350170 -0.562137 0.613636 0.416667 1.000000
0.415156 -0.567044 0.638889 0.416667 1.000000
0.472848 -0.574730 0.664141 0.416667 1.000000
0.522226 -0.586186 0.689394 0.416667 1.000000
0.562317 -0.602470 0.714646 0.416667 1.000000
0.592127 -0.624659 0.739899 0.416667 1.000000
0.610573 -0.653788 0.765152 0.416667 1.000000
0.616398 -0.690744 0.790404 0.416667 1.000000
0.608110 -0.736097 0.815657 0.416667 1.000000
0.583951 -0.789812 0.840909 0.416667 1.000000
0.541974 -0.850842 0.866162 0.416667 1.000000
0.480299 -0.916577 0.891414 0.416667 1.000000
0.397682 -0.982342 0.916667 0.416667 1.000000
-0.374682 -0.987316 0.083333 0.409091 1.000000
-0.453901 -0.926148 0.108586 0.409091 1.000000
-0.513673 -0.864220 0.133838 0.409091 1.000000
-0.554864 -0.805948 0.159091 0.409091 1.000000
-0.579023 -0.753953 0.184343 0.409091 1.000000
-0.587868 -0.709437 0.209596 0.409091 1.000000
-0.583014 -0.672633 0.234848 0.409091 1.000000
-0.565886 -0.643176 0.260101 0.409091 1.000000
-0.537716 -0.620362 0.285354 0.409091 1.000000
-0.499587 -0.603327 0.310606 0.409091 1.000000
-0.452498 -0.591150 0.335859 0.409091 1.000000
-0.397421 -0.582919 0.361111 0.409091 1.000000
-0.335351 -0.577775 0.386364 0.409091 1.000000
-0.267347 -0.574938 0.411616 0.409091 1.000000
-0.194555 -0.573727 0.436869 0.409091 1.000000
-0.118217 -0.573582 0.462121 0.409091 1.000000
-0.039667 -0.574079 0.487374 0.409091 1.000000
0.039689 -0.574958 0.512626 0.409091 1.000000
0.118409 -0.576142 0.537879 0.409091 1.000000
0.195052 -0.577753 0.563131 0.409091 1.000000
0.268227 -0.580121 0.588384 0.409091 1.000000
0.336625 -0.583768 0.613636 0.409091 1.000000
0.399045 -0.589385 0.638889 0.409091 1.000000
0.454387 -0.597791 0.664141 0.409091 1.000000
0.501636 -0.609902 0.689394 0.409091 1.000000
0.539815 -0.626686 0.714646 0.409091 1.000000
0.567932 -0.649115 0.739899 0.409091 1.000000
0.584917 -0.678094 0.765152 0.409091 1.000000
0.589560 -0.714357 0.790404 0.409091 1.000000
0.580457 -0.758295 0.815657 0.409091 1.000000
0.556013 -0.809689 0.840909 0.409091 1.000000
0.514535 -0.867349 0.866162 0.409091 1.000000
0.454494 -0.928663 0.891414 0.409091 1.000000
0.375042 -0.989225 0.916667 0.409091 1.000000
-0.352612 -0.992954 0.083333 0.401515 1.000000
-0.428540 -0.936769 0.108586 0.401515 1.000000
-0.486504 -0.879195 0.133838 0.401515 1.000000
-0.527029 -0.824348 0.159091 0.401515 1.000000
-0.551342 -0.774809 0.184343 0.401515 1.000000
-0.560916 -0.731884 0.209596 0.401515 1.000000
-0.557201 -0.695962 0.234848 0.401515 1.000000
-0.541524 -0.666839 0.260101 0.401515 1.000000
-0.515060 -0.643959 0.285354 0.401515 1.000000
-0.478869 -0.626581 0.310606 0.401515 1.000000
-0.433940 -0.613885 0.335859 0.401515 1.000000
-0.381237 -0.605044 0.361111 0.401515 1.000000
-0.321750 -0.599267 0.386364 0.401515 1.000000
-0.256524 -0.595833 0.411616 0.401515 1.000000
-0.186681 -0.594108 0.436869 0.401515 1.000000
-0.113430 -0.593572 0.462121 0.401515 1.000000
-0.038059 -0.593833 0.487374 0.401515 1.000000
0.038079 -0.594652 0.512626 0.401515 1.000000
0.113600 -0.595961 0.537879 0.401515 1.000000
0.187123 -0.597876 0.563131 0.401515 1.000000
0.257307 -0.600705 0.588384 0.401515 1.000000
0.322889 -0.604928 0.613636 0.401515 1.000000
0.382695 -0.611183 0.638889 0.401515 1.000000
0.435644 -0.620224 0.664141 0.401515 1.000000
0.480727 -0.632890 0.689394 0.401515 1.000000
0.516970 -0.650056 0.714646 0.401515 1.000000
0.543392 -0.672590 0.739899 0.401515 1.000000
0.558946 -0.701271 0.765152 0.401515 1.000000
0.562470 -0.736685 0.790404 0.401515 1.000000
0.552662 -0.779059 0.815657 0.401515 1.000000
0.528090 -0.828021 0.840909 0.401515 1.000000
0.487302 -0.882276 0.866162 0.401515 1.000000
0.429089 -0.939254 0.891414 0.401515 1.000000
0.352947 -0.994845 0.916667 0.401515 1.000000
-0.331069 -0.997405 0.083333 0.393939 1.000000
-0.403580 -0.945971 0.108586 0.393939 1.000000
-0.459557 -0.892651 0.133838 0.393939 1.000000
-0.499231 -0.841244 0.159091 0.393939 1.000000
-0.523542 -0.794256 0.184343 0.393939 1.000000
-0.533730 -0.753056 0.209596 0.393939 1.000000
-0.531084 -0.718164 0.234848 0.393939 1.000000
-0.516822 -0.689521 0.260101 0.393939 1.000000
-0.492060 -0.666708 0.285354 0.393939 1.000000
-0.457825 -0.649102 0.310606 0.393939 1.000000
-0.415086 -0.635987 0.335859 0.393939 1.000000
-0.364800 -0.626620 0.361111 0.393939 1.000000
-0.307944 -0.620280 0.386364 0.393939 1.000000
-0.245544 -0.616303 0.411616 0.393939 1.000000
-0.178698 -0.614106 0.436869 0.393939 1.000000
-0.108579 -0.613208 0.462121 0.393939 1.000000
-0.036431 -0.613249 0.487374 0.393939 1.000000
0.036448 -0.614010 0.512626 0.393939 1.000000
0.108729 -0.615432 0.537879 0.393939 1.000000
0.179088 -0.617624 0.563131 0.393939 1.000000
0.246238 -0.620869 0.588384 0.393939 1.000000
0.308957 -0.625611 0.613636 0.393939 1.000000
0.366104 -0.632431 0.638889 0.393939 1.000000
0.416617 -0.642019 0.664141 0.393939 1.000000
0.459499 -0.655134 0.689394 0.393939 1.000000
0.493789 -0.672565 0.714646 0.393939 1.000000
0.518519 -0.695070 0.739899 0.393939 1.000000
0.532674 -0.723307 0.765152 0.393939 1.000000
0.535151 -0.757723 0.790404 0.393939 1.000000
0.524752 -0.798401 0.815657 0.393939 1.000000
0.500205 -0.844837 0.840909 0.393939 1.000000
0.460291 -0.895673 0.866162 0.393939 1.000000
0.404087 -0.948415 0.891414 0.393939 1.000000
0.331378 -0.999271 0.916667 0.393939 1.000000
-0.310032 -1.000733 0.083333 0.386364 1.000000
-0.379021 -0.953817 0.108586 0.386364 1.000000
-0.432844 -0.904636 0.133838 0.386364 1.000000
-0.471491 -0.856666 0.159091 0.386364 1.000000
-0.495647 -0.812304 0.184343 0.386364 1.000000
-0.506334 -0.772951 0.209596 0.386364 1.000000
-0.504678 -0.739229 0.234848 0.386364 1.000000
-0.491791 -0.711206 0.260101 0.386364 1.000000
-0.468721 -0.688591 0.285354 0.386364 1.000000
-0.436454 -0.670876 0.310606 0.386364 1.000000
-0.395936 -0.657444 0.335859 0.386364 1.000000
-0.348106 -0.647637 0.361111 0.386364 1.000000
-0.293926 -0.640804 0.386364 0.386364 1.000000
-0.234401 -0.636342 0.411616 0.386364 1.000000
-0.170600 -0.633717 0.436869 0.386364 1.000000
-0.103660 -0.632487 0.462121 0.386364 1.000000
-0.034780 -0.632325 0.487374 0.386364 1.000000
